timestamp_ms,iso,currentTime_s,duration_s,paused,playbackRate,readyState,videoWidth,videoHeight,totalVideoFrames,droppedVideoFrames,buffered_start_s,buffered_end_s,buffered_seconds,debug_text
"1765426871259","2025-12-11T04:21:11.259Z","159.98379","3152.524375","false","1","4","1280","720","3841","0","147.6475","193.450666","33.46687600000001",
"1765426872259","2025-12-11T04:21:12.259Z","160.983906","3152.524375","false","1","4","1280","720","3865","0","150.859041","193.450666","32.46676000000002",
"1765426873259","2025-12-11T04:21:13.259Z","161.98354","3152.524375","false","1","4","1280","720","3889","0","150.859041","193.450666","31.467126000000007",
"1765426874259","2025-12-11T04:21:14.259Z","162.98387","3152.524375","false","1","4","1280","720","3913","0","152.40225","202.154666","39.170795999999996",
"1765426875259","2025-12-11T04:21:15.259Z","163.983713","3152.524375","false","1","4","1280","720","3937","0","152.40225","202.154666","38.170953",
"1765426876258","2025-12-11T04:21:16.258Z","164.982822","3152.524375","false","1","4","1280","720","3961","0","152.40225","202.154666","37.17184399999999",
"1765426877259","2025-12-11T04:21:17.259Z","165.984004","3152.524375","false","1","4","1280","720","3985","0","152.40225","202.154666","36.17066199999999",
"1765426878259","2025-12-11T04:21:18.259Z","166.984202","3152.524375","false","1","4","1280","720","4009","0","155.530375","202.154666","35.17046399999998",
"1765426879259","2025-12-11T04:21:19.259Z","167.98407","3152.524375","false","1","4","1280","720","4033","0","157.115291","202.154666","34.17059599999999",
"1765426880259","2025-12-11T04:21:20.259Z","168.984097","3152.524375","false","1","4","1280","720","4057","0","158.40825","202.154666","33.170569",
"1765426881258","2025-12-11T04:21:21.258Z","169.983069","3152.524375","false","1","4","1280","720","4081","0","158.40825","202.154666","32.17159699999999",
"1765426882258","2025-12-11T04:21:22.258Z","170.983089","3152.524375","false","1","4","1280","720","4105","0","160.076583","202.154666","31.171576999999985",
"1765426883258","2025-12-11T04:21:23.258Z","171.983236","3152.524375","false","1","4","1280","720","4129","0","160.827333","203.786916","31.803679999999986",
"1765426884259","2025-12-11T04:21:24.259Z","172.983513","3152.524375","false","1","4","1280","720","4153","0","160.827333","203.786916","30.803403000000003",
"1765426885259","2025-12-11T04:21:25.259Z","173.983616","3152.524375","false","1","4","1280","720","4177","0","163.121291","206.039166","32.05554999999998",
"1765426886259","2025-12-11T04:21:26.259Z","174.983455","3152.524375","false","1","4","1280","720","4201","0","163.121291","206.039166","31.055711000000002",
"1765426887262","2025-12-11T04:21:27.262Z","175.987124","3152.524375","false","1","4","1280","720","4225","0","163.121291","208.725333","32.73820900000001",
"1765426888259","2025-12-11T04:21:28.259Z","176.983998","3152.524375","false","1","4","1280","720","4249","0","166.082583","208.725333","31.741334999999992",
"1765426889259","2025-12-11T04:21:29.259Z","177.98416","3152.524375","false","1","4","1280","720","4273","0","167.709208","212.128583","34.14442299999999",
"1765426890259","2025-12-11T04:21:30.259Z","178.984211","3152.524375","false","1","4","1280","720","4297","0","168.751916","212.128583","33.144372000000004",
"1765426891259","2025-12-11T04:21:31.259Z","179.984118","3152.524375","false","1","4","1280","720","4321","0","168.751916","212.128583","32.144465",
"1765426892258","2025-12-11T04:21:32.258Z","180.983296","3152.524375","false","1","4","1280","720","4345","0","170.545375","212.128583","31.145286999999996",
"1765426893258","2025-12-11T04:21:33.258Z","181.98322","3152.524375","false","1","4","1280","720","4369","0","170.545375","213.802666","31.819446",
"1765426894258","2025-12-11T04:21:34.258Z","182.983349","3152.524375","false","1","4","1280","720","4393","0","172.005166","213.802666","30.819316999999984",
"1765426895259","2025-12-11T04:21:35.259Z","183.983495","3152.524375","false","1","4","1280","720","4417","0","173.381541","215.131583","31.148088",
"1765426896259","2025-12-11T04:21:36.259Z","184.984102","3152.524375","false","1","4","1280","720","4441","0","174.090583","216.382833","31.398730999999998",
"1765426897259","2025-12-11T04:21:37.259Z","185.984046","3152.524375","false","1","4","1280","720","4465","0","174.799625","219.477333","33.49328699999998",
"1765426898259","2025-12-11T04:21:38.259Z","186.984417","3152.524375","false","1","4","1280","720","4489","0","174.799625","219.477333","32.49291599999998",
"1765426899258","2025-12-11T04:21:39.258Z","187.983131","3152.524375","false","1","4","1280","720","4513","0","174.799625","219.477333","31.494202",
"1765426900258","2025-12-11T04:21:40.258Z","188.983267","3152.524375","false","1","4","1280","720","4537","0","174.799625","221.721499","32.73823199999998",
"1765426901259","2025-12-11T04:21:41.259Z","189.98416","3152.524375","false","1","4","1280","720","4561","0","174.799625","221.721499","31.73733899999999",
"1765426902259","2025-12-11T04:21:42.259Z","190.984295","3152.524375","false","1","4","1280","720","4585","0","174.799625","224.853333","33.86903799999999",
"1765426903259","2025-12-11T04:21:43.259Z","191.984283","3152.524375","false","1","4","1280","720","4609","0","174.799625","224.853333","32.86904999999999",
"1765426904259","2025-12-11T04:21:44.259Z","192.984281","3152.524375","false","1","4","1280","720","4632","0","174.799625","224.853333","31.869051999999982",
"1765426905259","2025-12-11T04:21:45.259Z","193.984036","3152.524375","false","1","4","1280","720","4656","0","183.474958","224.853333","30.86929699999999",
"1765426906259","2025-12-11T04:21:46.259Z","194.984066","3152.524375","false","1","4","1280","720","4680","0","183.474958","229.930666","34.94659999999999",
"1765426907259","2025-12-11T04:21:47.259Z","195.984044","3152.524375","false","1","4","1280","720","4704","0","183.474958","229.930666","33.94662199999999",
"1765426908259","2025-12-11T04:21:48.259Z","196.984168","3152.524375","false","1","4","1280","720","4728","0","183.474958","229.930666","32.94649799999999",
"1765426909259","2025-12-11T04:21:49.259Z","197.983895","3152.524375","false","1","4","1280","720","4752","0","183.474958","229.930666","31.946771000000012",
"1765426910259","2025-12-11T04:21:50.259Z","198.984287","3152.524375","false","1","4","1280","720","4776","0","183.474958","229.930666","30.946379000000007",
"1765426911259","2025-12-11T04:21:51.259Z","199.983817","3152.524375","false","1","4","1280","720","4800","0","183.474958","232.523958","32.540141000000006",
"1765426912259","2025-12-11T04:21:52.259Z","200.984121","3152.524375","false","1","4","1280","720","4824","0","183.474958","232.523958","31.539837000000006",
"1765426913259","2025-12-11T04:21:53.259Z","201.984083","3152.524375","false","1","4","1280","720","4848","0","183.474958","235.178666","33.194582999999994",
"1765426914259","2025-12-11T04:21:54.259Z","202.984509","3152.524375","false","1","4","1280","720","4872","0","184.809625","235.178666","32.19415699999999",
"1765426915259","2025-12-11T04:21:55.259Z","203.984088","3152.524375","false","1","4","1280","720","4896","0","193.484958","235.178666","31.19457799999998",
"1765426916259","2025-12-11T04:21:56.259Z","204.983989","3152.524375","false","1","4","1280","720","4920","0","193.484958","237.528958","32.54496899999998",
"1765426917259","2025-12-11T04:21:57.259Z","205.984138","3152.524375","false","1","4","1280","720","4944","0","193.484958","237.528958","31.544819999999987",
"1765426918259","2025-12-11T04:21:58.259Z","206.984129","3152.524375","false","1","4","1280","720","4968","0","193.484958","240.981333","33.99720400000001",
"1765426919259","2025-12-11T04:21:59.259Z","207.983777","3152.524375","false","1","4","1280","720","4992","0","193.484958","240.981333","32.997556",
"1765426920259","2025-12-11T04:22:00.259Z","208.984115","3152.524375","false","1","4","1280","720","5016","0","193.484958","240.981333","31.997218000000004",
"1765426921259","2025-12-11T04:22:01.259Z","209.984032","3152.524375","false","1","4","1280","720","5040","0","193.484958","240.981333","30.997300999999993",
"1765426922259","2025-12-11T04:22:02.259Z","210.984335","3152.524375","false","1","4","1280","720","5064","0","193.484958","242.784208","31.79987300000002",
"1765426923259","2025-12-11T04:22:03.259Z","211.98381","3152.524375","false","1","4","1280","720","5088","0","193.484958","242.784208","30.800398",
"1765426924259","2025-12-11T04:22:04.259Z","212.984081","3152.524375","false","1","4","1280","720","5112","0","193.484958","246.357333","33.37325200000001",
"1765426925259","2025-12-11T04:22:05.259Z","213.984531","3152.524375","false","1","4","1280","720","5136","0","193.484958","246.357333","32.37280200000001",
"1765426926259","2025-12-11T04:22:06.259Z","214.983868","3152.524375","false","1","4","1280","720","5160","0","203.786916","246.357333","31.37346500000001",
"1765426927259","2025-12-11T04:22:07.259Z","215.984051","3152.524375","false","1","4","1280","720","5184","0","203.786916","247.872624","31.888573000000008",
"1765426928259","2025-12-11T04:22:08.259Z","216.984364","3152.524375","false","1","4","1280","720","5208","0","206.039166","247.872624","30.888260000000002",
"1765426929259","2025-12-11T04:22:09.259Z","217.984003","3152.524375","false","1","4","1280","720","5232","0","206.039166","249.707791","31.723787999999985",
"1765426930259","2025-12-11T04:22:10.259Z","218.98404","3152.524375","false","1","4","1280","720","5256","0","206.039166","249.707791","30.723750999999993",
"1765426931259","2025-12-11T04:22:11.259Z","219.984181","3152.524375","false","1","4","1280","720","5280","0","208.750208","251.605333","31.621151999999995",
"1765426932259","2025-12-11T04:22:12.259Z","220.983956","3152.524375","false","1","4","1280","720","5304","0","208.750208","253.044458","32.060501999999985",
"1765426933259","2025-12-11T04:22:13.259Z","221.984347","3152.524375","false","1","4","1280","720","5328","0","208.750208","253.044458","31.060110999999978",
"1765426934259","2025-12-11T04:22:14.259Z","222.98391","3152.524375","false","1","4","1280","720","5352","0","208.750208","255.786666","32.80275599999999",
"1765426935259","2025-12-11T04:22:15.259Z","223.984634","3152.524375","false","1","4","1280","720","5376","0","208.750208","255.786666","31.802031999999997",
"1765426936260","2025-12-11T04:22:16.260Z","224.984793","3152.524375","false","1","4","1280","720","5400","0","213.838625","257.799208","32.814415000000025",
"1765426937259","2025-12-11T04:22:17.259Z","225.984666","3152.524375","false","1","4","1280","720","5423","0","213.838625","257.799208","31.814542000000017",
"1765426938259","2025-12-11T04:22:18.259Z","226.983959","3152.524375","false","1","4","1280","720","5447","0","213.838625","257.799208","30.815249000000023",
"1765426939259","2025-12-11T04:22:19.259Z","227.984096","3152.524375","false","1","4","1280","720","5471","0","213.838625","260.565333","32.581237000000016",
"1765426940260","2025-12-11T04:22:20.260Z","228.985063","3152.524375","false","1","4","1280","720","5495","0","213.838625","260.565333","31.580270000000013",
"1765426941259","2025-12-11T04:22:21.259Z","229.984586","3152.524375","false","1","4","1280","720","5519","0","219.510958","264.263999","34.279413000000005",
"1765426942260","2025-12-11T04:22:22.260Z","230.984752","3152.524375","false","1","4","1280","720","5543","0","219.510958","264.263999","33.279247000000026",
"1765426943258","2025-12-11T04:22:23.258Z","231.983534","3152.524375","false","1","4","1280","720","5567","0","219.510958","264.263999","32.28046500000002",
"1765426944258","2025-12-11T04:22:24.258Z","232.983564","3152.524375","false","1","4","1280","720","5591","0","221.7215","264.263999","31.28043500000001",
"1765426945259","2025-12-11T04:22:25.259Z","233.983981","3152.524375","false","1","4","1280","720","5615","0","221.7215","266.495999","32.51201799999998",
"1765426946259","2025-12-11T04:22:26.259Z","234.983937","3152.524375","false","1","4","1280","720","5639","0","221.7215","266.495999","31.512061999999986",
"1765426947259","2025-12-11T04:22:27.259Z","235.984584","3152.524375","false","1","4","1280","720","5663","0","224.891333","268.726791","32.74220699999998",
"1765426948259","2025-12-11T04:22:28.259Z","236.984101","3152.524375","false","1","4","1280","720","5687","0","224.891333","268.726791","31.742689999999982",
"1765426949259","2025-12-11T04:22:29.259Z","237.984424","3152.524375","false","1","4","1280","720","5711","0","224.891333","271.103999","33.119575",
"1765426950259","2025-12-11T04:22:30.259Z","238.984124","3152.524375","false","1","4","1280","720","5735","0","224.891333","271.103999","32.11987499999998",
"1765426951259","2025-12-11T04:22:31.259Z","239.984137","3152.524375","false","1","4","1280","720","5759","0","224.891333","271.103999","31.119861999999983",
"1765426952259","2025-12-11T04:22:32.259Z","240.984273","3152.524375","false","1","4","1280","720","5783","0","224.891333","276.778666","35.794392999999985",
"1765426953259","2025-12-11T04:22:33.259Z","241.984222","3152.524375","false","1","4","1280","720","5807","0","229.938041","276.778666","34.794444",
"1765426954259","2025-12-11T04:22:34.259Z","242.984159","3152.524375","false","1","4","1280","720","5831","0","232.523958","276.778666","33.79450699999998",
"1765426955259","2025-12-11T04:22:35.259Z","243.984155","3152.524375","false","1","4","1280","720","5855","0","232.523958","276.778666","32.794511",
"1765426956259","2025-12-11T04:22:36.259Z","244.98401","3152.524375","false","1","4","1280","720","5879","0","232.523958","276.778666","31.794655999999975",
"1765426957259","2025-12-11T04:22:37.259Z","245.984589","3152.524375","false","1","4","1280","720","5903","0","232.523958","276.778666","30.794076999999987",
"1765426958260","2025-12-11T04:22:38.260Z","246.984936","3152.524375","false","1","4","1280","720","5927","0","235.193291","284.287999","37.30306300000001",
"1765426959259","2025-12-11T04:22:39.259Z","247.984343","3152.524375","false","1","4","1280","720","5951","0","235.193291","284.287999","36.30365600000002",
"1765426960259","2025-12-11T04:22:40.259Z","248.984709","3152.524375","false","1","4","1280","720","5975","0","237.528958","284.287999","35.303290000000004",
"1765426961260","2025-12-11T04:22:41.260Z","249.985042","3152.524375","false","1","4","1280","720","5999","0","237.528958","284.287999","34.30295700000002",
"1765426962260","2025-12-11T04:22:42.260Z","250.984933","3152.524375","false","1","4","1280","720","6023","0","237.528958","284.287999","33.303066",
"1765426963259","2025-12-11T04:22:43.259Z","251.984395","3152.524375","false","1","4","1280","720","6047","0","240.99075","284.287999","32.30360400000001",
"1765426964259","2025-12-11T04:22:44.259Z","252.984748","3152.524375","false","1","4","1280","720","6071","0","240.99075","284.287999","31.303251000000017",
"1765426965260","2025-12-11T04:22:45.260Z","253.985255","3152.524375","false","1","4","1280","720","6094","0","242.784208","291.754666","37.76941099999999",
"1765426966259","2025-12-11T04:22:46.259Z","254.984487","3152.524375","false","1","4","1280","720","6118","0","242.784208","291.754666","36.770178999999985",
"1765426967258","2025-12-11T04:22:47.258Z","255.983702","3152.524375","false","1","4","1280","720","6142","0","242.784208","291.754666","35.77096399999999",
"1765426968259","2025-12-11T04:22:48.259Z","256.98398","3152.524375","false","1","4","1280","720","6166","0","242.784208","291.754666","34.77068600000001",
"1765426969260","2025-12-11T04:22:49.260Z","257.984976","3152.524375","false","1","4","1280","720","6190","0","246.371125","291.754666","33.76968999999997",
"1765426970260","2025-12-11T04:22:50.260Z","258.985031","3152.524375","false","1","4","1280","720","6214","0","246.371125","291.754666","32.769634999999994",
"1765426971259","2025-12-11T04:22:51.259Z","259.984395","3152.524375","false","1","4","1280","720","6238","0","246.371125","291.754666","31.77027099999998",
"1765426972259","2025-12-11T04:22:52.259Z","260.984264","3152.524375","false","1","4","1280","720","6262","0","249.707791","291.791499","30.80723499999999",
"1765426973260","2025-12-11T04:22:53.260Z","261.984932","3152.524375","false","1","4","1280","720","6286","0","249.707791","299.434666","37.44973399999998",
"1765426974259","2025-12-11T04:22:54.259Z","262.98485","3152.524375","false","1","4","1280","720","6310","0","249.707791","299.434666","36.449816",
"1765426975259","2025-12-11T04:22:55.259Z","263.984679","3152.524375","false","1","4","1280","720","6334","0","249.707791","299.434666","35.449986999999965",
"1765426976259","2025-12-11T04:22:56.259Z","264.984645","3152.524375","false","1","4","1280","720","6358","0","253.044458","299.434666","34.45002099999999",
"1765426977260","2025-12-11T04:22:57.260Z","265.985199","3152.524375","false","1","4","1280","720","6382","0","253.044458","299.434666","33.44946699999997",
"1765426978260","2025-12-11T04:22:58.260Z","266.984921","3152.524375","false","1","4","1280","720","6406","0","255.797208","299.434666","32.44974500000001",
"1765426979259","2025-12-11T04:22:59.259Z","267.98489","3152.524375","false","1","4","1280","720","6430","0","255.797208","299.434666","31.449775999999986",
"1765426980260","2025-12-11T04:23:00.260Z","268.985107","3152.524375","false","1","4","1280","720","6454","0","257.799208","309.333333","40.348225999999954",
"1765426981260","2025-12-11T04:23:01.260Z","269.985442","3152.524375","false","1","4","1280","720","6478","0","257.799208","309.333333","39.347891000000004",
"1765426982259","2025-12-11T04:23:02.259Z","270.984843","3152.524375","false","1","4","1280","720","6502","0","257.799208","309.333333","38.34848999999997",
"1765426983260","2025-12-11T04:23:03.260Z","271.985347","3152.524375","false","1","4","1280","720","6526","0","260.593666","309.333333","37.34798599999999",
"1765426984259","2025-12-11T04:23:04.259Z","272.984918","3152.524375","false","1","4","1280","720","6550","0","260.593666","309.333333","36.34841499999999",
"1765426985258","2025-12-11T04:23:05.258Z","273.983857","3152.524375","false","1","4","1280","720","6574","0","260.593666","309.333333","35.34947599999998",
"1765426986260","2025-12-11T04:23:06.260Z","274.985406","3152.524375","false","1","4","1280","720","6598","0","260.593666","309.333333","34.34792699999997",
"1765426987259","2025-12-11T04:23:07.259Z","275.984917","3152.524375","false","1","4","1280","720","6622","0","260.593666","309.333333","33.348415999999986",
"1765426988260","2025-12-11T04:23:08.260Z","276.985439","3152.524375","false","1","4","1280","720","6646","0","266.51625","309.333333","32.347894",
"1765426989260","2025-12-11T04:23:09.260Z","277.985064","3152.524375","false","1","4","1280","720","6670","0","266.51625","309.333333","31.34826899999996",
"1765426990259","2025-12-11T04:23:10.259Z","278.984666","3152.524375","false","1","4","1280","720","6694","0","266.51625","312.520541","33.535874999999976",
"1765426991259","2025-12-11T04:23:11.259Z","279.984327","3152.524375","false","1","4","1280","720","6718","0","266.51625","312.520541","32.53621399999997",
"1765426992259","2025-12-11T04:23:12.259Z","280.984157","3152.524375","false","1","4","1280","720","6742","0","266.51625","312.520541","31.536383999999998",
"1765426993259","2025-12-11T04:23:13.259Z","281.984471","3152.524375","false","1","4","1280","720","6766","0","266.51625","312.520541","30.536069999999995",
"1765426994260","2025-12-11T04:23:14.260Z","282.985297","3152.524375","false","1","4","1280","720","6790","0","266.51625","314.026666","31.041368999999975",
"1765426995260","2025-12-11T04:23:15.260Z","283.985577","3152.524375","false","1","4","1280","720","6813","0","266.51625","315.857208","31.871631000000036",
"1765426996259","2025-12-11T04:23:16.259Z","284.984676","3152.524375","false","1","4","1280","720","6837","0","271.145875","315.857208","30.872532000000035",
"1765426997259","2025-12-11T04:23:17.259Z","285.984907","3152.524375","false","1","4","1280","720","6861","0","271.145875","317.734083","31.749175999999977",
"1765426998260","2025-12-11T04:23:18.260Z","286.985248","3152.524375","false","1","4","1280","720","6885","0","271.145875","317.734083","30.748834999999985",
"1765426999260","2025-12-11T04:23:19.260Z","287.985195","3152.524375","false","1","4","1280","720","6909","0","271.145875","320.938666","32.953471000000036",
"1765427000259","2025-12-11T04:23:20.259Z","288.985087","3152.524375","false","1","4","1280","720","6933","0","271.145875","320.938666","31.95357899999999",
"1765427001259","2025-12-11T04:23:21.259Z","289.98419","3152.524375","false","1","4","1280","720","6957","0","271.145875","320.938666","30.954476",
"1765427002260","2025-12-11T04:23:22.260Z","290.985122","3152.524375","false","1","4","1280","720","6981","0","271.145875","324.198874","33.213752",
"1765427003260","2025-12-11T04:23:23.260Z","291.98514","3152.524375","false","1","4","1280","720","7005","0","276.818208","324.198874","32.21373399999999",
"1765427004259","2025-12-11T04:23:24.259Z","292.984561","3152.524375","false","1","4","1280","720","7029","0","276.818208","324.198874","31.214313000000004",
"1765427005259","2025-12-11T04:23:25.259Z","293.985031","3152.524375","false","1","4","1280","720","7053","0","276.818208","331.221333","37.23630200000002",
"1765427006259","2025-12-11T04:23:26.259Z","294.984475","3152.524375","false","1","4","1280","720","7077","0","276.818208","331.221333","36.23685800000004",
"1765427007259","2025-12-11T04:23:27.259Z","295.984669","3152.524375","false","1","4","1280","720","7101","0","276.818208","331.221333","35.23666400000002",
"1765427008260","2025-12-11T04:23:28.260Z","296.985356","3152.524375","false","1","4","1280","720","7125","0","276.818208","331.221333","34.23597699999999",
"1765427009260","2025-12-11T04:23:29.260Z","297.985197","3152.524375","false","1","4","1280","720","7149","0","276.818208","331.221333","33.23613599999999",
"1765427010259","2025-12-11T04:23:30.259Z","298.984381","3152.524375","false","1","4","1280","720","7173","0","276.818208","331.221333","32.23695200000003",
"1765427011259","2025-12-11T04:23:31.259Z","299.984293","3152.524375","false","1","4","1280","720","7197","0","284.325708","331.221333","31.237040000000036",
"1765427012260","2025-12-11T04:23:32.260Z","300.985226","3152.524375","false","1","4","1280","720","7221","0","284.325708","338.218666","37.23343999999997",
"1765427013259","2025-12-11T04:23:33.259Z","301.984882","3152.524375","false","1","4","1280","720","7245","0","284.325708","338.218666","36.23378399999996",
"1765427014259","2025-12-11T04:23:34.259Z","302.984569","3152.524375","false","1","4","1280","720","7269","0","284.325708","338.218666","35.23409699999996",
"1765427015259","2025-12-11T04:23:35.259Z","303.984609","3152.524375","false","1","4","1280","720","7293","0","284.325708","338.218666","34.23405700000001",
"1765427016259","2025-12-11T04:23:36.259Z","304.984836","3152.524375","false","1","4","1280","720","7317","0","284.325708","338.218666","33.23383000000001",
"1765427017259","2025-12-11T04:23:37.259Z","305.984359","3152.524375","false","1","4","1280","720","7341","0","284.325708","338.218666","32.234307",
"1765427018259","2025-12-11T04:23:38.259Z","306.984556","3152.524375","false","1","4","1280","720","7365","0","284.325708","338.218666","31.234109999999987",
"1765427019259","2025-12-11T04:23:39.259Z","307.984675","3152.524375","false","1","4","1280","720","7389","0","284.325708","343.893333","35.908658",
"1765427020260","2025-12-11T04:23:40.260Z","308.985436","3152.524375","false","1","4","1280","720","7413","0","284.325708","343.893333","34.90789699999999",
"1765427021259","2025-12-11T04:23:41.259Z","309.984519","3152.524375","false","1","4","1920","1080","7437","0","291.7915","343.893333","33.90881400000001",
"1765427022259","2025-12-11T04:23:42.259Z","310.9846","3152.524375","false","1","4","1920","1080","7461","0","291.7915","343.893333","32.908732999999984",
"1765427023259","2025-12-11T04:23:43.259Z","311.984874","3152.524375","false","1","4","1920","1080","7485","0","291.7915","343.893333","31.908458999999993",
"1765427024259","2025-12-11T04:23:44.259Z","312.985071","3152.524375","false","1","4","1920","1080","7509","0","299.465833","343.893333","30.90826199999998",
"1765427025259","2025-12-11T04:23:45.259Z","313.984484","3152.524375","false","1","4","1920","1080","7533","0","299.465833","349.567999","35.58351499999998",
